"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000040594",363.620369862677,0.622129625903572,0.312848377256481,1.98859789959381,0.0467456034278808,0.157372933876747
"ENSMUSG00000003153",2741.66673641005,-0.307771003678281,0.154827635262788,-1.98782990617859,0.0468305050005807,0.157599534105495
"ENSMUSG00000051166",92.9687655496433,-0.608893858078442,0.306311647569758,-1.98782469719757,0.0468310812954708,0.157599534105495
"ENSMUSG00000022508",355.564419462247,-0.646333490192657,0.325249528548458,-1.98719270425126,0.0469010460432407,0.157804372916629
"ENSMUSG00000031657",2553.58149036039,0.295540052417212,0.148754151567448,1.98676843169119,0.0469480644359678,0.157931941406859
"ENSMUSG00000017950",33.1988888628994,-0.69875789286752,0.351733792870246,-1.98661006429169,0.0469656250615561,0.157960384561434
"ENSMUSG00000049800",5396.14419053371,0.440454810610538,0.221732548729729,1.98642379359203,0.0469862868264843,0.157968624780203
"ENSMUSG00000039763",154.777741982546,-0.333508683278277,0.167891844850453,-1.98644957159977,0.0469834269883817,0.157968624780203
"ENSMUSG00000028041",1177.65346657854,0.217486419187052,0.109507345587917,1.98604411438724,0.0470284257854252,0.157987825430975
"ENSMUSG00000042744",12530.1792346068,0.480544604053844,0.24195945123856,1.98605428138474,0.0470272969800604,0.157987825430975
"ENSMUSG00000052271",33.5785897182977,0.746117195933788,0.375680008227473,1.98604445164411,0.0470283883406359,0.157987825430975
"ENSMUSG00000040661",1599.47671493446,0.329009220130268,0.165652317102036,1.98614318161098,0.0470174276768911,0.157987825430975
"ENSMUSG00000108452",141.307070903448,0.375128829282832,0.188896743989551,1.98589357000025,0.0470451428578812,0.157989344943091
"ENSMUSG00000047880",950.421155318254,-0.893789386733975,0.450073105584352,-1.98587601801606,0.047047092228269,0.157989344943091
"ENSMUSG00000040446",499.969193592305,0.403170229117537,0.203032753566698,1.98573984756155,0.0470622179923381,0.158009552492952
"ENSMUSG00000096862",9.73735459581257,1.79509058980923,0.904205746865549,1.98526783979416,0.0471146801109986,0.158030785769515
"ENSMUSG00000050541",105.499521684523,0.4612036560804,0.232322028991236,1.98519123684908,0.0471231989154772,0.158030785769515
"ENSMUSG00000021635",1348.78825446376,0.286932225055465,0.144535080398053,1.98520818797241,0.0471213137156904,0.158030785769515
"ENSMUSG00000044548",502.558356088174,0.428833956177761,0.216007141987918,1.98527674701491,0.0471136896473599,0.158030785769515
"ENSMUSG00000103898",11.437622258679,-1.26313517616038,0.636267448296471,-1.98522677773674,0.0471192463492531,0.158030785769515
"ENSMUSG00000057835",97.0284812016291,-0.361224919956053,0.181956820114926,-1.98522330588048,0.04711963244836,0.158030785769515
"ENSMUSG00000062248",6773.80993836769,-0.511714073520517,0.25784399029541,-1.98458793991766,0.0471903352135107,0.158225345049088
"ENSMUSG00000023904",784.959629447492,-0.349539083913724,0.176149770677712,-1.98432891833421,0.0472191844180162,0.158291480441303
"ENSMUSG00000048924",445.138205738514,-0.535610736949017,0.270014109395305,-1.98363981107696,0.0472960077699488,0.158518381528801
"ENSMUSG00000038525",1487.11940363012,-0.254899608833629,0.128519678758054,-1.98335080897217,0.0473282576978051,0.158595830508311
"ENSMUSG00000053091",334.927613095964,0.254545937053951,0.128377486503945,1.98279265302588,0.047390595021164,0.158740493560369
"ENSMUSG00000110195",134.77986190392,0.612107666685967,0.308699967554635,1.98285627152725,0.0473834863412976,0.158740493560369
"ENSMUSG00000075702",518.134256040881,-0.2645263225138,0.13341597369867,-1.98271852447932,0.0473988792162043,0.158740493560369
"ENSMUSG00000110256",10.5444942156339,0.979708322418249,0.494426176959742,1.98150576986546,0.0475345829574499,0.159164243417456
"ENSMUSG00000001300",1497.87670830443,0.505376711285991,0.25506345544099,1.98137640067733,0.0475490782580817,0.159182055117947
"ENSMUSG00000031622",3073.92882951922,-0.233608470959243,0.117930169328119,-1.98090507535244,0.0476019198142141,0.159328208554309
"ENSMUSG00000003528",2217.42935068825,-0.274437487943194,0.138573016460977,-1.98045402309964,0.0476525347206468,0.159466854231053
"ENSMUSG00000026933",1474.32830977747,0.246125321557405,0.124314994727015,1.97985224628673,0.0477201336474273,0.15966227165199
"ENSMUSG00000110945",68.2293521182013,-0.476272328890604,0.240575845906729,-1.97971798496867,0.0477352265126936,0.159681972530314
"ENSMUSG00000026153",272.242467658725,0.533589347382179,0.269586337380769,1.97928927914669,0.0477834459550974,0.15981245815096
"ENSMUSG00000074272",649.902224417655,-0.634989346573093,0.320841338436048,-1.97913819231764,0.0478004494659355,0.159838511436979
"ENSMUSG00000032497",1929.02076182072,-0.282716276967096,0.142877904974955,-1.97872636092091,0.0478468233392074,0.159931925103771
"ENSMUSG00000077285",11.3102447378887,-1.43395308357999,0.724672466360343,-1.97876026776897,0.0478430038637544,0.159931925103771
"ENSMUSG00000026475",144.913011393029,0.528641704366829,0.267185374287376,1.97855779260671,0.0478658157128235,0.15993377715448
"ENSMUSG00000058975",11.8058539465777,-1.27180544667955,0.642789027824025,-1.97857367134109,0.0478640264061291,0.15993377715448
"ENSMUSG00000000958",1053.90629137585,0.366084257279039,0.185113146910533,1.97762429837559,0.0479711060282993,0.160254717384737
"ENSMUSG00000029625",2103.43949606724,-0.232662156403848,0.117705857144058,-1.97664043276196,0.0480822884048953,0.160506859551774
"ENSMUSG00000034875",3240.90698080499,-0.43871326761762,0.221950243258521,-1.976628910952,0.0480835917160807,0.160506859551774
"ENSMUSG00000097312",76.040328192869,-1.09478467220325,0.553856693850458,-1.97665693013877,0.0480804223247917,0.160506859551774
"ENSMUSG00000020621",529.317915301966,-0.201260299993345,0.101814219265141,-1.97674059130414,0.0480709600336276,0.160506859551774
"ENSMUSG00000062382",238.32902315279,0.392867678232653,0.198781740323083,1.97637709376183,0.0481120839052159,0.160571071871429
"ENSMUSG00000026211",850.327787470301,0.493961230499499,0.2499514515753,1.97622869315759,0.0481288815299085,0.160596237118841
"ENSMUSG00000028459",801.027025860702,-0.896790395901016,0.453814346186842,-1.97611733396324,0.0481414896331417,0.160607415799181
"ENSMUSG00000107560",10.1489393928485,-1.09742965358265,0.555392549039309,-1.97595314427774,0.0481600842736756,0.160638558350264
"ENSMUSG00000029762",815.889315997312,0.389143002284961,0.196949421848477,1.97585247335404,0.0481714883368408,0.160645709278645
"ENSMUSG00000004891",625.511763179424,0.508921473957265,0.257590508600869,1.97569963552434,0.0481888062353781,0.160672575547057
"ENSMUSG00000054723",388.761400651231,-0.404987728679317,0.205015173869065,-1.97540367884167,0.0482223556556624,0.160753540721451
"ENSMUSG00000053877",324.377918849051,0.608005557026762,0.307818064889689,1.97521077018222,0.0482442341934384,0.160795576328102
"ENSMUSG00000015340",4596.62896708242,-0.655915768762545,0.332137101090513,-1.97483438799509,0.0482869452000373,0.160907016006578
"ENSMUSG00000087589",123.815391393566,0.397384612718803,0.201253382867659,1.9745487358099,0.0483193815663333,0.160984181181631
"ENSMUSG00000055320",758.127429386394,0.507349147976462,0.256976127683125,1.97430458833153,0.0483471194964516,0.161014749284784
"ENSMUSG00000032295",1299.66785212952,-0.247232692469193,0.125224741371014,-1.97431186331379,0.0483462927824444,0.161014749284784
"ENSMUSG00000097504",19.938824159392,-0.934794933331304,0.473576942655797,-1.97390296936548,0.0483927770744517,0.161135872684758
"ENSMUSG00000094433",247.396855568447,0.87303627085053,0.442347821212672,1.97364207301202,0.0484224561683305,0.161203755441987
"ENSMUSG00000046408",23.5774628031729,-0.718473566588255,0.36408422496857,-1.97337186649676,0.0484532104834744,0.161244253878249
"ENSMUSG00000047804",1567.47022547563,0.247025207812136,0.125176658605913,1.97341269980557,0.048448561873537,0.161244253878249
"ENSMUSG00000027340",898.041334358557,0.400392148318873,0.202990804926513,1.97246445948044,0.0485566096402645,0.161557357890163
"ENSMUSG00000100599",58.1690352237777,-0.447820311254658,0.227063160215626,-1.97222795115418,0.0485835902187206,0.16161613099029
"ENSMUSG00000071176",453.175228701265,0.421372352342068,0.213670439493831,1.97206667117954,0.04860199605806,0.161646362656293
"ENSMUSG00000030428",32.4820865374061,-0.5601423533944,0.28406134781633,-1.97190627200917,0.0486203071840289,0.161676267783886
"ENSMUSG00000109695",35.0219982150717,-0.62340944409469,0.316169922822531,-1.97175442410636,0.0486376474371688,0.161702933641243
"ENSMUSG00000032854",141.614648586669,-0.899767089618078,0.456411661885787,-1.97139373236093,0.0486788574061557,0.161801926314755
"ENSMUSG00000022472",2216.30470151987,0.259329411456717,0.131550443632059,1.97133057325181,0.0486860765138934,0.161801926314755
"ENSMUSG00000054226",1545.75559109935,0.288290448323409,0.146279122158746,1.97082429856633,0.0487439763716385,0.161901302334901
"ENSMUSG00000052151",286.849557515019,0.295952822697227,0.150161447089585,1.97089751353199,0.0487355996037934,0.161901302334901
"ENSMUSG00000071552",33.4914249834655,0.908498372438026,0.460969633483004,1.97084212591961,0.0487419365735007,0.161901302334901
"ENSMUSG00000072623",128.13992024398,0.330242911780863,0.167631031013,1.97005834650777,0.0488316839928114,0.1621615723406
"ENSMUSG00000051397",47.1963618482564,-0.799545186932495,0.405873655142892,-1.96993615328644,0.0488456883378325,0.162177033738702
"ENSMUSG00000034917",97.7423172669854,-0.722271724311772,0.366666517726429,-1.96983277554309,0.0488575389074793,0.16218533964159
"ENSMUSG00000032330",5289.67894705311,0.33750931404159,0.171347432134665,1.96973663297349,0.048868562248632,0.162190896860392
"ENSMUSG00000036840",1452.8473702187,-0.316248687656786,0.160577840547748,-1.96944165258437,0.0489023966081082,0.162210091081733
"ENSMUSG00000035575",2844.849371525,0.201380370228275,0.102245858415405,1.96956994981749,0.048887678452538,0.162210091081733
"ENSMUSG00000022751",828.566965898095,-0.242863613896207,0.123311703087557,-1.96950985036483,0.0488945725504675,0.162210091081733
"ENSMUSG00000049038",130.432086750418,-0.391151728808608,0.198682826804816,-1.9687243990789,0.0489847478938756,0.162443214701051
"ENSMUSG00000034487",694.85562035669,0.348192934883338,0.176867408510358,1.96866645933214,0.0489914053098859,0.162443214701051
"ENSMUSG00000086548",13.6300494226479,0.89931169417439,0.456899077074454,1.96829396096119,0.0490342244053858,0.162554122871132
"ENSMUSG00000105107",16.1334142931746,-0.932401905960606,0.473751745052011,-1.96812342265513,0.049053838449852,0.162588075931989
"ENSMUSG00000057706",277.554117994008,-0.46197858648627,0.234779473464756,-1.96771284843868,0.0491010866462257,0.162713591430511
"ENSMUSG00000004285",3366.47271747426,-0.315200338491825,0.160215585141963,-1.96735129240101,0.049142725531916,0.162789383717334
"ENSMUSG00000002059",441.893471895868,0.324346162400588,0.164857818017194,1.96742966940615,0.0491336966677186,0.162789383717334
"ENSMUSG00000024754",1262.54138824383,0.220252653318213,0.111982073336925,1.96685636151359,0.0491997726794166,0.162947242543436
"ENSMUSG00000007987",443.119476770869,-0.391450724353506,0.199051582438478,-1.96657931355302,0.0492317302711117,0.16299085052352
"ENSMUSG00000024935",34.9443718455317,0.707991205077709,0.359999801048535,1.96664332317855,0.0492243451886645,0.16299085052352
"ENSMUSG00000036334",406.337687181154,0.401836193809782,0.204453307175421,1.96541792041058,0.0493658870457073,0.163403817681536
"ENSMUSG00000032305",818.429194085923,-0.259887643051578,0.132257218906159,-1.96501669399216,0.0494123054041334,0.16352626366862
"ENSMUSG00000052557",1181.34752438063,0.367642481825268,0.187108788042484,1.9648595112582,0.0494305000399602,0.163555276500711
"ENSMUSG00000026546",78.4333154552553,0.484894061740645,0.246828328296515,1.96449923348401,0.0494722250818542,0.163599725642396
"ENSMUSG00000031441",1198.79236981269,0.507056990238153,0.258099541148965,1.96457920064841,0.049462961251709,0.163599725642396
"ENSMUSG00000067389",14.7711420735353,-1.20456754595291,0.61315826929674,-1.96452956156734,0.0494687115408432,0.163599725642396
"ENSMUSG00000005237",100.40270397396,0.536675944269803,0.273225893514083,1.96422065773989,0.0495045081747278,0.163675282602474
"ENSMUSG00000038844",648.707841824999,-0.293253614306231,0.14933138981643,-1.96377743933624,0.0495559075078687,0.163782793569538
"ENSMUSG00000071573",73.9279075001536,-0.520773231447696,0.265189252152011,-1.96377955449409,0.0495556621101161,0.163782793569538
"ENSMUSG00000063388",11.5576395603197,1.4253904263548,0.726121567225116,1.96301899116143,0.049643967376677,0.164042580200113
"ENSMUSG00000018548",3883.46614745146,0.399381808360422,0.203486904442075,1.96269047119006,0.0496821510087516,0.164106236804993
"ENSMUSG00000076754",13.4138754058351,-1.11692096555831,0.569069586102828,-1.96271421427974,0.0496793905415766,0.164106236804993
"ENSMUSG00000004937",3064.22227025142,0.178936147962403,0.0911754929955387,1.96254653617456,0.0496988882268899,0.164130270885225
"ENSMUSG00000085844",17.3332833783133,-1.38670040276306,0.706614747961525,-1.96245607208664,0.0497094100965665,0.164133773573513
"ENSMUSG00000050350",336.874445740948,-0.764856652158272,0.389867280409168,-1.96183852965438,0.0497812863156285,0.164339820171936
"ENSMUSG00000051335",413.620476314632,-0.333375426684859,0.169973132774829,-1.96134189705437,0.0498391529590223,0.164468256711645
"ENSMUSG00000097990",30.2033294410786,0.595526936100108,0.303623213612212,1.96140120188806,0.0498322399134764,0.164468256711645
"ENSMUSG00000021327",1644.31277402264,0.318352270359138,0.162337242917028,1.96105505205513,0.0498726012577917,0.164547334845981
"ENSMUSG00000018554",17.5030588988455,-0.94456287226043,0.481696942696697,-1.96090692827,0.04988988098088,0.164573047205991
"ENSMUSG00000028080",2152.75090488757,-0.304702245135051,0.155397110050958,-1.96079737284132,0.049902664652345,0.164583921366707
"ENSMUSG00000020952",1953.32200385127,0.168457584140896,0.0859326785642442,1.96034368944935,0.0499556327524847,0.164727298420472
"ENSMUSG00000041115",302.175447729297,0.461067428125,0.235238651250197,1.95999860428809,0.0499959534301076,0.164767876833809
"ENSMUSG00000020536",2428.11859480543,-0.250667914916798,0.127886394251635,-1.96008274675078,0.0499861194841846,0.164767876833809
"ENSMUSG00000024312",2496.17799482797,0.246613700018776,0.125823668822657,1.9599945091918,0.0499964320759264,0.164767876833809
"ENSMUSG00000034792",747.473096582983,-0.307052100357346,0.156781666746428,-1.95846942266509,0.0501749556036581,0.165324810980486
"ENSMUSG00000059842",608.790878629314,0.432966295624863,0.2211051988153,1.95819138557,0.0502075595785774,0.165400824832731
"ENSMUSG00000060477",1289.24634607101,0.286807982465743,0.146503570478399,1.95768595624794,0.0502668741481705,0.165533358527422
"ENSMUSG00000024736",415.913396289382,0.422910379633138,0.216022028901782,1.9577187649942,0.0502630221018653,0.165533358527422
"ENSMUSG00000109810",8.52455632507273,-1.1012059681264,0.56256055230822,-1.9574887780668,0.0502900298788328,0.165546762492977
"ENSMUSG00000006920",1439.58701737842,-0.28693152498449,0.146575763850417,-1.95756458944541,0.0502811258693025,0.165546762492977
"ENSMUSG00000036934",719.452130645663,-0.206404954588257,0.105466645306917,-1.95706380901374,0.0503399667571362,0.165679708461924
"ENSMUSG00000020773",869.97457004821,0.378923299669669,0.193703797177532,1.95619964704348,0.050441640093831,0.165982847562174
"ENSMUSG00000019790",1892.36514083619,0.371127073837322,0.189740421661217,1.95597264192852,0.0504683769956328,0.166039333229706
"ENSMUSG00000026471",384.490789987285,0.393411450640768,0.201155615270564,1.95575674142435,0.0504938170017643,0.166091531540881
"ENSMUSG00000072115",45.9124952969946,-0.558095667143096,0.285373126793197,-1.95567001495391,0.0505040391870599,0.166093662903719
"ENSMUSG00000001604",47.8349662038327,-0.473663011183548,0.24222889883378,-1.95543559609946,0.0505316781024572,0.166153061357359
"ENSMUSG00000103933",12.0635245835091,-0.945864569563103,0.483833258203391,-1.95493913145897,0.0505902551023358,0.166251135729366
"ENSMUSG00000039195",902.768537376061,0.376863314444744,0.192770788952233,1.95498143932029,0.05058526105483,0.166251135729366
"ENSMUSG00000029993",1817.29887410144,-0.248568899365048,0.127147939072659,-1.95495814700545,0.0505880104437394,0.166251135729366
"ENSMUSG00000038013",1308.6642472523,-0.240582752016701,0.123112414015288,-1.95417134771499,0.0506809565877729,0.166517658122099
"ENSMUSG00000059049",1139.00537707253,0.53466171334695,0.273640811064153,1.95388148159524,0.0507152350832319,0.166598730964573
"ENSMUSG00000063171",933.975569322417,-0.460183592286163,0.235595939997268,-1.95327471386603,0.0507870520721649,0.166771489560461
"ENSMUSG00000041607",3150.04082704479,-0.332970289695899,0.170466177177197,-1.95329240797007,0.050784956593951,0.166771489560461
"ENSMUSG00000031983",7319.73439283116,0.324306160420664,0.166041480927216,1.95316350233483,0.0508002242949904,0.166783173934423
"ENSMUSG00000104950",41.8865142059728,-0.51194798328334,0.262140982793723,-1.9529490498866,0.0508256327570666,0.166828141028059
"ENSMUSG00000032741",8326.47735146151,0.396246386178614,0.202903021427757,1.95288558736271,0.0508331538779295,0.166828141028059
"ENSMUSG00000018830",1515.92927929654,0.332422172185756,0.17027177250063,1.95230346935236,0.0509021858102698,0.16702309805874
"ENSMUSG00000003131",5238.99437686925,0.272555024631842,0.139659253911993,1.9515715357007,0.0509890954168108,0.167276631484651
"ENSMUSG00000104682",22.4692730889909,-0.811099966227339,0.415695289476464,-1.95118873550108,0.0510345984791905,0.167394254947437
"ENSMUSG00000028150",65.953540309712,0.8999570361276,0.461414180876379,1.95043211376443,0.0511246373521652,0.167580938956661
"ENSMUSG00000060509",296.09635756968,0.641622531810543,0.328936881466622,1.95059468232859,0.0511052802916291,0.167580938956661
"ENSMUSG00000041323",13.9498746436581,1.05414042144709,0.540444689437379,1.95050565219632,0.0511158803610268,0.167580938956661
"ENSMUSG00000022905",5007.17279568756,0.315695201159911,0.161862951577246,1.95038579294195,0.0511301539023291,0.167580938956661
"ENSMUSG00000054672",77.669561533101,-0.758827264453573,0.389222250728691,-1.94959888092964,0.0512239468907948,0.167808138832943
"ENSMUSG00000022346",2829.33050108808,-0.384485174530009,0.197208519902989,-1.94963774749257,0.0512193109591625,0.167808138832943
"ENSMUSG00000073422",81.5704299687896,-0.484361235065779,0.248446338916034,-1.94956076704143,0.0512284933859389,0.167808138832943
"ENSMUSG00000085331",11.3704763812068,-1.11586447781082,0.57252587160959,-1.94902018082378,0.0512930147338585,0.167987770361143
"ENSMUSG00000037134",841.959132323837,-0.20085060844273,0.103084777485136,-1.94840221168146,0.0513668553957018,0.168186245854973
"ENSMUSG00000020956",923.51005762999,-0.314278185282631,0.161304725318899,-1.94835076691835,0.0513730065013547,0.168186245854973
"ENSMUSG00000030823",106.790739269333,-0.472609134456457,0.242592774276696,-1.94815833186116,0.0513960208871248,0.168229843462234
"ENSMUSG00000062070",7323.79387417038,0.173874903990726,0.0892785303121578,1.94755562600305,0.0514681577050419,0.168434182204691
"ENSMUSG00000068663",781.6962934921,0.264841834024842,0.136009472002112,1.9472308077244,0.05150706977065,0.16852973338009
"ENSMUSG00000087336",10.6271135726273,-1.04112847295043,0.534700451886153,-1.94712472988915,0.0515197828474942,0.168539542304041
"ENSMUSG00000047407",507.780382806247,-0.367387470416466,0.188699205263876,-1.94694762970895,0.0515410135692172,0.168577206523149
"ENSMUSG00000043592",395.72846243239,0.337016630126537,0.173129882997581,1.94661155134753,0.0515813226843259,0.168677245226708
"ENSMUSG00000062257",54.7587902724533,0.450814637174381,0.23164204837481,1.94616927426292,0.0516344094373277,0.168787212157294
"ENSMUSG00000096108",50.9712263566474,0.817181755928235,0.419891727017455,1.94617255675119,0.0516340152701749,0.168787212157294
"ENSMUSG00000032867",2837.21423816606,0.245081783221732,0.125948945796525,1.94588197361866,0.0516689187769427,0.168868199499322
"ENSMUSG00000026223",6030.77657004416,0.357093134326556,0.18355520880734,1.94542631967128,0.0517236895808389,0.168888117231017
"ENSMUSG00000054065",234.226017600244,-0.613214117992707,0.315171198911987,-1.94565404487975,0.0516963103417417,0.168888117231017
"ENSMUSG00000074516",41.7972527168873,0.532166786648801,0.273529528208108,1.94555516596334,0.0517081969931854,0.168888117231017
"ENSMUSG00000021044",447.503517956554,-0.259620558239415,0.133447590098939,-1.94548704886264,0.0517163869674166,0.168888117231017
"ENSMUSG00000021194",31.1241855727956,1.07364217776477,0.551855758711961,1.94551232059382,0.0517133483258513,0.168888117231017
"ENSMUSG00000097078",24.8305018295178,0.645909033404388,0.332119850342853,1.94480707111485,0.0517982027554138,0.16905054933499
"ENSMUSG00000089847",701.920110770446,-0.275165780991046,0.141490142999696,-1.94476996882841,0.0518026700636849,0.16905054933499
"ENSMUSG00000037278",1387.24078908717,0.305989170839866,0.157327141699661,1.94492296455753,0.051784250657969,0.16905054933499
"ENSMUSG00000051323",13.6152199075619,1.07692487654732,0.553823620904345,1.94452680582456,0.0518319561342378,0.169114307883535
"ENSMUSG00000031347",1411.1490550431,-0.288066845758218,0.148152475266223,-1.94439441690445,0.0518479066165831,0.169134540049734
"ENSMUSG00000028378",1068.96407767765,-0.249079401085545,0.128109636380545,-1.94426748933752,0.0518632029599807,0.169152009145286
"ENSMUSG00000020844",914.251781824352,0.244673898596215,0.125848876802559,1.9441881788113,0.0518727627768573,0.169152009145286
"ENSMUSG00000064090",1603.14318210331,0.314600659035398,0.161853965593441,1.94373154764487,0.0519278322031791,0.169299761898281
"ENSMUSG00000024726",2194.77047034172,0.389083339183561,0.200209137299678,1.94338452495887,0.0519697156169725,0.169404476986704
"ENSMUSG00000014164",38.2018910301669,0.57337316834367,0.295070518419435,1.94317335196678,0.0519952166714018,0.169455761565936
"ENSMUSG00000054203",226.576022127161,0.613031440863517,0.315540350493967,1.94279888421192,0.0520404627874579,0.16957136522104
"ENSMUSG00000088900",22.2280774239233,0.855039734791515,0.440318820930758,1.94186506264735,0.0521534378802005,0.169875674116733
"ENSMUSG00000079444",20.3128465946217,-0.767299270540321,0.395121020925749,-1.94193482478502,0.052144990871536,0.169875674116733
"ENSMUSG00000041120",264.528717628254,-0.328025906900119,0.169069739580453,-1.94018106205236,0.0523576892128271,0.170476950537561
"ENSMUSG00000108655",11.0674826739316,-1.49957591241363,0.772895759973844,-1.94020460464731,0.052354829143504,0.170476950537561
"ENSMUSG00000066324",3190.86035779542,0.318907425714083,0.164391113630251,1.93993105023529,0.052388069929558,0.170479879410612
"ENSMUSG00000037993",3473.80755850221,0.255649014492738,0.13177978478872,1.93997140686347,0.0523831649108296,0.170479879410612
"ENSMUSG00000032101",16.5292335716254,-0.989613037795577,0.510094796695973,-1.94005711135573,0.0523727495030391,0.170479879410612
"ENSMUSG00000028465",21560.3947440436,-0.197326405399264,0.10172335309059,-1.9398338670918,0.0523998833232608,0.170486342065253
"ENSMUSG00000031227",242.117584760267,-0.317895984924706,0.16392341350483,-1.93929578531708,0.0524653318098793,0.170667274749257
"ENSMUSG00000030677",7233.82560112578,-0.436186970972947,0.224994896825698,-1.93865273002551,0.0525436381693887,0.170889957810753
"ENSMUSG00000020640",2618.62117967271,0.367612074805119,0.189646092563651,1.93841101514779,0.0525730976147449,0.17095372022879
"ENSMUSG00000035078",1244.79130160298,0.236444921794542,0.122059060924346,1.93713535073888,0.05272880037501,0.171427891474077
"ENSMUSG00000049658",2289.93902140865,0.341093465483179,0.176108421851168,1.93683789734624,0.0527651617693216,0.171513964094845
"ENSMUSG00000015575",4084.31378856225,-0.295331345921201,0.152531999995501,-1.93619270664459,0.0528441034114452,0.17173838628358
"ENSMUSG00000049404",37.321660018337,0.650719040410389,0.336126386058192,1.93593561053471,0.0528755876301009,0.171808521110131
"ENSMUSG00000038502",2237.18883111024,-0.266365249995756,0.13765239545438,-1.93505713515922,0.0529832848217416,0.172126221926512
"ENSMUSG00000039530",1838.47846150291,0.346112174000035,0.178891836782916,1.93475666762838,0.0530201628523329,0.172213777412895
"ENSMUSG00000036667",500.85423108848,0.367438350413014,0.18995381586951,1.93435624723343,0.0530693419802805,0.172308992078216
"ENSMUSG00000024955",1017.0246254404,-0.260849886629883,0.134846808027491,-1.93441647188789,0.0530619428300135,0.172308992078216
"ENSMUSG00000031774",2747.45181990541,-0.333769771490178,0.172596530696021,-1.93381506652655,0.0531358696710543,0.172492714643235
"ENSMUSG00000040550",2082.01074823705,0.253818901783549,0.131261319840196,1.93369152536758,0.0531510664290581,0.172509766213527
"ENSMUSG00000094088",111.153984500432,1.07090798090799,0.553873638230136,1.93348790588771,0.0531761215194243,0.172558802117279
"ENSMUSG00000095633",57.5233258567385,0.930788760897049,0.481595925197551,1.93271726814391,0.0532710367629412,0.172803774975031
"ENSMUSG00000000811",411.894025813713,-0.296168696759131,0.153246263522376,-1.93263241759813,0.0532814959846347,0.172803774975031
"ENSMUSG00000025175",2781.7579928859,-0.57370116333548,0.296845019697645,-1.9326622488726,0.0532778185951842,0.172803774975031
"ENSMUSG00000024097",9061.64390487919,-0.31326620760513,0.162124843261923,-1.93225295582263,0.0533282918645711,0.17292321631151
"ENSMUSG00000097304",10.3328971558807,-1.02373932373716,0.529842093980921,-1.93215928928068,0.0533398482651659,0.172928366231377
"ENSMUSG00000105679",21.383091104611,-0.758771166108804,0.392782176449206,-1.93178614408673,0.0533859069793559,0.173045350201395
"ENSMUSG00000032017",20.948035061161,0.701720615240605,0.363370325774956,1.93114452520043,0.0534651820742216,0.173269938095198
"ENSMUSG00000022218",994.908115186387,0.502259136125604,0.260102486216304,1.93100474905849,0.0534824651229565,0.173290049835084
"ENSMUSG00000020182",53.8036085997808,0.506403015777311,0.262258231583393,1.93093277842943,0.0534913659711135,0.173290049835084
"ENSMUSG00000029346",455.160051890626,0.282150931780245,0.146197192212551,1.92993399880099,0.0536150161435983,0.173658196426278
"ENSMUSG00000062031",487.579958168978,-0.339612429121166,0.176028947556752,-1.92929875361366,0.0536937843985403,0.1738484083139
"ENSMUSG00000052926",3365.08323471061,-0.445438400536592,0.230877947435693,-1.92932415366635,0.0536906330245238,0.1738484083139
"ENSMUSG00000018322",1386.31917570558,-0.315744979831815,0.163665415359337,-1.9292101458245,0.0537047791393452,0.17385155971438
"ENSMUSG00000033475",185.027754992474,-0.359642367006451,0.186546449376592,-1.9278971441607,0.053867921044096,0.174347144453914
"ENSMUSG00000047264",406.197128030583,-0.461747332666482,0.239521310352976,-1.92779227863282,0.0538809685223189,0.174356844231522
"ENSMUSG00000106288",22.4699496403426,-1.34552094133745,0.697992932269923,-1.9276999510034,0.0538924582058333,0.174358161040192
"ENSMUSG00000096145",533.178968386618,-0.349157273722388,0.181133167610884,-1.92762749267687,0.0539014766923306,0.174358161040192
"ENSMUSG00000062234",4720.32237528545,0.195755394046838,0.101575299610284,1.92719484754559,0.0539553518563536,0.17449989634676
"ENSMUSG00000026664",607.00437430811,-0.456875061685318,0.237101151609912,-1.92692046657364,0.0539895424510817,0.174577927761671
"ENSMUSG00000022211",53.8913304822393,-0.760107193302835,0.394512091377779,-1.92670189308588,0.054016791817709,0.174587192741538
"ENSMUSG00000058444",737.53311752546,-0.241442996047112,0.125315566360269,-1.92668000520373,0.0540195211931251,0.174587192741538
"ENSMUSG00000035929",3221.19022440637,0.803846195691901,0.417223665384317,1.92665532275465,0.0540225991835701,0.174587192741538
"ENSMUSG00000004317",449.304878911652,0.259844835062944,0.134884987091382,1.92641776276336,0.0540522312563603,0.174650420531819
"ENSMUSG00000034614",586.133825388898,-0.602229229277886,0.312632751418384,-1.92631522623791,0.0540650253520965,0.174659229014557
"ENSMUSG00000035596",1320.49412118055,-0.299677003360638,0.155618285902378,-1.92571844383783,0.0541395396347971,0.174867386629019
"ENSMUSG00000028927",350.59899901294,-0.55058057897467,0.285979891175557,-1.92524228438383,0.0541990543824871,0.1750249367758
"ENSMUSG00000042770",10926.5369518331,-0.506995370658698,0.263362436030706,-1.92508612199952,0.0542185848647191,0.1750249367758
"ENSMUSG00000049932",17433.2584963718,-0.468327895099877,0.243266837592977,-1.92516127448272,0.0542091851702996,0.1750249367758
"ENSMUSG00000012076",1190.7788643356,0.336821821627207,0.174974140125272,1.92498057933624,0.0542317879060973,0.175034987273484
