"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name"
"ENSMUSG00000021947",866.87683123049,-0.454504618718226,0.15484928752713,-2.93514181418881,0.00333395277712578,0.0522197680058344,"Cryl1"
"ENSMUSG00000051705",129.806771212523,-0.712882093740482,0.242961408828848,-2.93413714209513,0.00334476385163716,0.0523318462295493,"Senp8"
"ENSMUSG00000079658",2365.12850943157,-0.442739326389513,0.150960833155025,-2.93280924022759,0.00335910212121483,0.0524988056411697,"Eloc"
"ENSMUSG00000023330",240.362237445751,-0.598180978022092,0.204016686696344,-2.9320198642007,0.00336765205967794,0.0525177634927554,"Dtwd1"
"ENSMUSG00000021712",1061.58424374134,-0.792733427351565,0.270350189940587,-2.93224660772674,0.00336519411490057,0.0525177634927554,"Trim23"
"ENSMUSG00000039737",736.39395727442,-0.506438861390272,0.172756700592237,-2.93151501304505,0.00337313061925481,0.0525459607674122,"Prkrip1"
"ENSMUSG00000075266",234.087201011232,-0.712464406623722,0.243089843174833,-2.93086867521367,0.00338015641366302,0.0525981730630433,"Cenpw"
"ENSMUSG00000018476",2198.55342188711,0.710938819780536,0.242598465980127,2.93051655091164,0.00338398966491697,0.0526006471693283,"Kdm6b"
"ENSMUSG00000022272",3734.76113246358,0.613539393986817,0.209390551783874,2.93011976309271,0.00338831386911569,0.0526107389916055,"Myo10"
"ENSMUSG00000030604",516.043487886842,-0.82365389753656,0.281171944541921,-2.9293601780876,0.00339660588342514,0.0526823508419439,"Zfp626"
"ENSMUSG00000028587",101.612920851652,-0.840725633950797,0.287090983788463,-2.92842924865335,0.00340679357495395,0.0527831783755852,"Orc1"
"ENSMUSG00000026049",363.120960760811,-0.597344261103852,0.204051998614571,-2.92741195949843,0.00341795815330224,0.0528457310538849,"Tex30"
"ENSMUSG00000002731",1316.45496887368,-0.396280052430001,0.135369809529019,-2.9273887125109,0.0034182136739241,0.0528457310538849,"Prkra"
"ENSMUSG00000063800",1619.25471835438,-0.438320491015118,0.149767435871894,-2.92667420299592,0.00342607573303281,0.0529101404467073,"Prpf38a"
"ENSMUSG00000033124",708.542484382417,0.489177605097741,0.167199297123384,2.92571567891673,0.00343664864446086,0.0530015773183539,"Atg9a"
"ENSMUSG00000111594",86.3534471348674,0.83535766427106,0.285644777597885,2.92446328371889,0.00345050782765478,0.0530015773183539,"Gm3365"
"ENSMUSG00000053835",314.800653234685,1.082349565621,0.37009030429975,2.92455531270649,0.00344948769268444,0.0530015773183539,"H2-T24"
"ENSMUSG00000042834",62673.4886003159,-0.519154224626421,0.177508308441683,-2.92467563453222,0.00344815434764537,0.0530015773183539,"Nrep"
"ENSMUSG00000056481",6262.56153584469,0.544240692516377,0.186053253244183,2.92518772462471,0.00344248487199108,0.0530015773183539,"Cd248"
"ENSMUSG00000040506",1190.6769545208,0.424302946886015,0.145129826364485,2.9236095536999,0.00345998446359306,0.0530901796150034,"Ambra1"
"ENSMUSG00000037152",945.706044770922,-0.452216847086085,0.154816316938327,-2.92098957028045,0.00348921508117103,0.0532533082111348,"Ndufc1"
"ENSMUSG00000021996",4550.29976873512,-0.432725570217713,0.148118714373729,-2.92147803231584,0.0034837484256185,0.0532533082111348,"Esd"
"ENSMUSG00000033389",1704.08615260096,0.460909588612351,0.157768057771555,2.92143793314449,0.00348419690433425,0.0532533082111348,"Arhgap44"
"ENSMUSG00000097451",2235.5654588301,-0.424545415424617,0.145308178676461,-2.92168974445614,0.0034813814572279,0.0532533082111348,"Rian"
"ENSMUSG00000036568",614.489528065212,0.559804745198799,0.191629061242272,2.92129357400051,0.00348581188659223,0.0532533082111348,"Bicral"
"ENSMUSG00000025962",481.49622379309,-0.537507613506549,0.18429079550463,-2.9166275615379,0.00353838002459678,0.0537990225944572,"Fastkd2"
"ENSMUSG00000052684",8636.85820754202,0.554510169231568,0.190151226098072,2.9161535300623,0.00354376070875755,0.0537990225944572,"Jun"
"ENSMUSG00000053580",667.725175308921,0.707883269197711,0.242744009334717,2.91617194235933,0.00354355157372496,0.0537990225944572,"Tanc2"
"ENSMUSG00000070327",1331.56686177102,0.887974938736664,0.304495633384761,2.91621567398511,0.00354305489553758,0.0537990225944572,"Rnf213"
"ENSMUSG00000042284",3046.77722274381,0.566830806383352,0.194330031265843,2.91684616469766,0.00353590118702775,0.0537990225944572,"Itga1"
"ENSMUSG00000046541",317.568763423016,0.652607568449492,0.223861512190143,2.91522898270776,0.00355427657759942,0.0539015079289336,"Zfp526"
"ENSMUSG00000034317",840.464537105229,-0.599349923589229,0.205765667046582,-2.91277904711647,0.00358227975088419,0.0539830704354296,"Trim59"
"ENSMUSG00000062006",12855.1481045529,-0.529373167396275,0.181722342140739,-2.91308796243826,0.00357873777377976,0.0539830704354296,"Rpl34"
"ENSMUSG00000035456",883.297641201076,0.609641211390188,0.209258933599264,2.91333421662974,0.0035759165421399,0.0539830704354296,"Prdm8"
"ENSMUSG00000029772",1107.96226799036,0.509766423812864,0.174931342960055,2.91409426799672,0.00356722170424774,0.0539830704354296,"Ahcyl2"
"ENSMUSG00000035934",875.826989335859,0.495875422188874,0.170232923998802,2.91292313226296,0.00358062729542568,0.0539830704354296,"Pknox2"
"ENSMUSG00000091971",169.089568309286,0.781750427495298,0.268285486274323,2.91387520939525,0.00356972571667028,0.0539830704354296,"Hspa1a"
"ENSMUSG00000036046",2222.94731868526,0.413453976355106,0.141990077326811,2.91185119509077,0.00359293754534192,0.0540867443734121,"5031439G07Rik"
"ENSMUSG00000040697",741.052981175558,0.534454841182962,0.18364744330058,2.91022206232518,0.00361172041852298,0.0541631092165517,"Dnajc16"
"ENSMUSG00000033970",1057.65072240371,-0.432427219912883,0.148560394807284,-2.91078399780668,0.0036052315910782,0.0541631092165517,"Rfc3"
"ENSMUSG00000031659",2453.72927636771,0.541330221437728,0.18600287082841,2.91033261490417,0.00361044299804495,0.0541631092165517,"Adcy7"
"ENSMUSG00000025894",790.784985837927,-0.518470001668709,0.178162330165033,-2.91009890355861,0.00361314398587643,0.0541631092165517,"Aasdhppt"
"ENSMUSG00000033365",1418.7704736983,0.466882687440744,0.160460428108821,2.90964378534572,0.00361840903399529,0.0541852967894107,"Ipo13"
"ENSMUSG00000028567",2412.57513707907,-0.40639085597135,0.139729424802941,-2.90841285967132,0.00363268400856428,0.054342219714322,"Txndc12"
"ENSMUSG00000038256",872.913729190587,0.559751195475049,0.192520192616382,2.9074934315613,0.00364337995699731,0.0543523454825276,"Bcl9"
"ENSMUSG00000014599",1342.12947049407,0.605487049097929,0.208258957849315,2.90737577557661,0.00364475074484678,0.0543523454825276,"Csf1"
"ENSMUSG00000038812",1799.67430866426,-0.39666665815644,0.136409012794616,-2.9079211851909,0.00363840022931803,0.0543523454825276,"Trmt112"
"ENSMUSG00000022205",9151.57769189854,-0.492433359051731,0.169440870146128,-2.90622539076345,0.00365817839504347,0.0544958188381293,"Sub1"
"ENSMUSG00000026377",1191.17369235904,-0.410389262312448,0.141242386976769,-2.90556730947875,0.00366587993604988,0.0544997883018401,"Nifk"
"ENSMUSG00000049807",3115.61184151011,0.567587231931075,0.195345745673456,2.90555205066951,0.00366605868501481,0.0544997883018401,"Arhgap23"
"ENSMUSG00000084817",197.157433264758,-0.777652866411904,0.267775644303454,-2.90412097946681,0.00368285820356115,0.0546927365582795,"Gm5526"
"ENSMUSG00000028175",392.547583110607,-0.873379285981078,0.300874210462691,-2.9028054104005,0.00369836354420182,0.0548092883010282,"Depdc1a"
"ENSMUSG00000041479",165.899156186301,1.04858004240336,0.361217046533371,2.90290852125243,0.0036971461361994,0.0548092883010282,"Syt15"
"ENSMUSG00000078193",83.9669406802736,-0.839639086677281,0.289561880273891,-2.89968792122459,0.00373534360050565,0.0553000816802884,"Gm2000"
"ENSMUSG00000026110",525.035229424943,0.461730385152554,0.159297244061313,2.89854597217536,0.0037489734375259,0.0554445286483686,"Mgat4a"
"ENSMUSG00000004952",184.570262811559,0.658518970875987,0.227229607665967,2.89803330490287,0.00375510711421974,0.0554779292540453,"Rasa4"
"ENSMUSG00000033170",1501.95860298431,0.529270131839252,0.182701633232707,2.89690969081333,0.0037685822222079,0.0556196114362147,"Card10"
"ENSMUSG00000032501",1225.55157319676,0.528635970440894,0.182567631697319,2.89556240351151,0.00378479769714818,0.0558014045647511,"Trib1"
"ENSMUSG00000002043",1068.44302736921,-0.438857204289681,0.151664733015152,-2.89360087585976,0.0038085193264012,0.0560933772394645,"Trappc6a"
"ENSMUSG00000078877",215.829780285522,-0.981836826902697,0.339399034839005,-2.89286864757419,0.00381740906326254,0.0561088584698835,"Gm14295"
"ENSMUSG00000058806",4115.63301435263,0.56475562805227,0.195223370972446,2.89286894924061,0.00381740539695308,0.0561088584698835,"Col13a1"
"ENSMUSG00000021990",807.334628194122,0.490745791017359,0.169659285345941,2.89253718130848,0.00382143947946773,0.0561104898339077,"Spata13"
"ENSMUSG00000024074",4844.84519131007,0.514958801910971,0.178135982662966,2.89081854329944,0.00384239907421372,0.0563604356008643,"Crim1"
"ENSMUSG00000023156",933.282593712178,-0.403477698562241,0.139701990865662,-2.88813134345542,0.00387538012290983,0.0567860203066296,"Rpp14"
"ENSMUSG00000041992",2549.63548457052,0.484688475084065,0.16789367117716,2.88687757963566,0.0038908558605218,0.0569544913080062,"Rapgef5"
"ENSMUSG00000036553",1659.09570456193,0.49837606757017,0.172665801904933,2.8863623373699,0.00389723197276317,0.0569895535465552,"Sh3tc1"
"ENSMUSG00000038740",2041.64248895722,0.481494101184672,0.166892307778381,2.88505868002051,0.00391340711340418,0.0571676900362185,"Mvb12b"
"ENSMUSG00000005198",3906.98732507919,0.637338409754301,0.221039488319615,2.88336900614216,0.00393446248245846,0.0574166818541033,"Polr2a"
"ENSMUSG00000030337",300.17071509675,0.626184169842629,0.217338304058933,2.88114960937964,0.00396227514760829,0.0577636772028109,"Vamp1"
"ENSMUSG00000025855",767.867829978935,0.461555992803784,0.160235742424512,2.88048088285436,0.00397069031515085,0.0578274695337737,"Prkar1b"
"ENSMUSG00000030386",698.785729628573,-0.560840244046833,0.194748051009824,-2.87982468188367,0.00397896363493268,0.0578890684935938,"Zfp606"
"ENSMUSG00000025040",1422.80221496505,-0.547502019920837,0.190216338870157,-2.87831225841523,0.00399809177023039,0.0581083063782926,"Fundc1"
"ENSMUSG00000095028",65.0926210796934,-1.19330842044098,0.414650725076413,-2.87786406311257,0.00400377626389798,0.05810981704857,"Sirpb1b"
"ENSMUSG00000038780",1897.61539185301,0.4284384093127,0.148884678815318,2.877652776107,0.0040064585764776,0.05810981704857,"Smurf1"
"ENSMUSG00000025504",961.459498146146,0.587724916372768,0.204259476704202,2.87734466892756,0.00401037295641151,0.05810981704857,"Eps8l2"
"ENSMUSG00000051048",1277.20512517935,0.499994513634043,0.173955964623289,2.87425909606957,0.00404976586867217,0.0584978323466861,"P4ha3"
"ENSMUSG00000032475",2072.40870062956,-0.567333177617285,0.197404115974647,-2.87396833047873,0.00405349606649292,0.0584978323466861,"Nck1"
"ENSMUSG00000033016",1072.76419530732,0.482673572932073,0.167914075422902,2.87452717538079,0.00404632947148277,0.0584978323466861,"Nfatc1"
"ENSMUSG00000047731",3489.35411826553,0.466387579514429,0.16227081717853,2.87413095973573,0.00405140933056671,0.0584978323466861,"Wbp1l"
"ENSMUSG00000039262",4829.63210311063,0.826735337596828,0.28772797365123,2.87332276770196,0.00406178906711907,0.0585101861203455,"Prrc2b"
"ENSMUSG00000009927",16554.1023915713,-0.429670734131485,0.149557446407103,-2.87294778330128,0.00406661324320647,0.0585101861203455,"Rps25"
"ENSMUSG00000017631",2202.98185233173,0.423575810372466,0.147423195208882,2.87319651274895,0.00406341275733735,0.0585101861203455,"Abr"
"ENSMUSG00000067629",463.634685535727,0.713345989156416,0.248431726774403,2.87139649358954,0.00408662590001552,0.0587390927556448,"Syngap1"
"ENSMUSG00000066406",3031.62159424052,0.542996688369322,0.189141672979551,2.87084638628542,0.00409374408613776,0.0587823874996471,"Akap13"
"ENSMUSG00000032251",296.945270325983,-0.589123175579991,0.205256109647713,-2.87018582097809,0.00410230642533077,0.0588463114078511,"Irak1bp1"
"ENSMUSG00000097487",113.064955785621,-0.848407879591592,0.295826416332722,-2.86792467727889,0.00413173885753312,0.0592091826671113,"Ptges3l"
"ENSMUSG00000055254",1275.58896236388,0.525730263383746,0.183358124117987,2.8672319043003,0.00414079468544115,0.059220396320455,"Ntrk2"
"ENSMUSG00000051375",8930.88051116634,0.620089010903891,0.216247525398938,2.86749644769315,0.00413733448920357,0.059220396320455,"Pcdh1"
"ENSMUSG00000037787",1387.29481276299,-0.442993309446698,0.15452633218265,-2.8667820117744,0.00414668525670904,0.0592454552245975,"Apopt1"
"ENSMUSG00000024622",936.555128341794,0.48546056498849,0.16940326224832,2.86570965957477,0.004160756542186,0.0593872289710217,"Hmgxb3"
"ENSMUSG00000034932",1221.59136051781,-0.459771715104406,0.160509681364196,-2.86444849430102,0.0041773608382271,0.059491959338777,"Mrpl54"
"ENSMUSG00000019373",2084.5442884885,-0.406095055149012,0.141795398875574,-2.86395086419808,0.00418392907785889,0.059491959338777,"Cops3"
"ENSMUSG00000025578",579.342882273702,-0.574965250432826,0.200763646776328,-2.86389124557693,0.00418471661456751,0.059491959338777,"Cbx8"
"ENSMUSG00000022973",768.644172252474,0.454727389226203,0.158756104864373,2.86431434945245,0.00417913049986508,0.059491959338777,"Synj1"
"ENSMUSG00000016308",2430.87162309345,-0.510740089784308,0.178364218184549,-2.8634672076204,0.00419032185704339,0.0595125473268186,"Ube2a"
"ENSMUSG00000027422",7307.35223462613,0.615816914490751,0.215173517643778,2.86195495260826,0.0042103674468583,0.059737978562164,"Rrbp1"
"ENSMUSG00000089862",582.43496996806,-0.546660969440836,0.191044698716449,-2.86142967124252,0.00421735060548487,0.0597778131367539,"Umad1"
"ENSMUSG00000039202",3575.7075968798,0.466691467103529,0.163205439495511,2.85953377869103,0.00424264232078595,0.0599415628274083,"Abhd2"
"ENSMUSG00000020000",184.725709263238,0.657079622877217,0.22975120528016,2.85996159226225,0.00423692318441882,0.0599415628274083,"Moxd1"
"ENSMUSG00000025134",2616.41174572799,-0.403772844343301,0.141213439409993,-2.85930890169033,0.00424565134863034,0.0599415628274083,"Alyref"
"ENSMUSG00000020627",116.776613021943,0.70516623272186,0.24657122345429,2.85988860680081,0.00423789838034773,0.0599415628274083,"Klhl29"
"ENSMUSG00000038587",7899.37708800673,0.557706769570022,0.19514060988749,2.85797389836781,0.00426355461030234,0.0601350224641264,"Akap12"
"ENSMUSG00000073616",1938.46155357143,-0.540957274422624,0.189614754098642,-2.85292817531069,0.00433184111565726,0.0603842623288699,"Cops9"
"ENSMUSG00000039826",1206.73256846608,-0.428112564060407,0.149940960419482,-2.85520756211444,0.00430087107723149,0.0603842623288699,"Trub2"
"ENSMUSG00000028044",1172.69858629327,-0.549497154838954,0.192534558100735,-2.85401831369647,0.00431700426271953,0.0603842623288699,"Cks1b"
"ENSMUSG00000014551",887.734389248953,-0.417012013315796,0.146105154492142,-2.85419097474912,0.00431465856607204,0.0603842623288699,"Mrps25"
"ENSMUSG00000090247",2068.07210608322,-0.443851840529988,0.15556492264585,-2.85316145170101,0.00432866232672699,0.0603842623288699,"Bloc1s1"
"ENSMUSG00000055368",517.031351865219,0.481568861315077,0.168596815836298,2.85633426068179,0.00428563688652637,0.0603842623288699,"Slc6a2"
"ENSMUSG00000025893",228.530834938206,-0.627469720283612,0.219878202097817,-2.85371498537391,0.00432112794713666,0.0603842623288699,"Kbtbd3"
"ENSMUSG00000038415",443.989650682827,0.594103516325242,0.208033411461303,2.85580817115886,0.00429274408918379,0.0603842623288699,"Foxq1"
"ENSMUSG00000025877",182.345413688224,0.817793219746309,0.286478136307518,2.85464444263368,0.00430850345422651,0.0603842623288699,"Hk3"
"ENSMUSG00000075590",1199.57860228145,0.397029373724839,0.139113415247985,2.85399774721289,0.00431728374691563,0.0603842623288699,"Nrbp2"
"ENSMUSG00000002846",764.726657057752,-0.485907198291546,0.170292254042432,-2.85337228650735,0.00432579116231509,0.0603842623288699,"Timmdc1"
"ENSMUSG00000052105",1150.80711272147,0.734476522229247,0.257219524022799,2.85544623807074,0.00429763982544648,0.0603842623288699,"Mtcl1"
"ENSMUSG00000079465",3917.73791287769,0.705100444197628,0.247187175846334,2.85249605600882,0.00433773507040925,0.0604076024007576,"Col4a3"
"ENSMUSG00000048701",1119.04045870945,0.460895200491508,0.161640825677123,2.85135391112233,0.00435334854398357,0.0605148374012048,"Ccdc6"
"ENSMUSG00000025366",4626.68573062963,0.500726106924162,0.175631384587924,2.85100586150359,0.00435811660803591,0.0605148374012048,"Esyt1"
"ENSMUSG00000039952",14187.2950329084,0.539871090939093,0.189361525868765,2.8510072912765,0.0043580970113532,0.0605148374012048,"Dag1"
"ENSMUSG00000015401",100.124050975561,-1.0801794592115,0.379020013464883,-2.84992723560118,0.00437292319901421,0.0605746592232727,"Tmem27"
"ENSMUSG00000035629",1198.84498385673,0.485928340983281,0.170499259312456,2.8500319763429,0.004371483397965,0.0605746592232727,"Rubcn"
"ENSMUSG00000024317",1260.92111393416,-0.79503738800056,0.278983237478599,-2.84976758885576,0.00437511858318413,0.0605746592232727,"Rnf138"
"ENSMUSG00000070643",2521.37471351465,0.493210640598757,0.173152131158353,2.84842373754962,0.00439363820879323,0.0607136337809691,"Sox13"
"ENSMUSG00000000094",8164.07706025919,0.35804733224433,0.125688357918773,2.84869130421547,0.00438994521502984,0.0607136337809691,"Tbx4"
"ENSMUSG00000026664",1487.00576662065,-0.450188400770373,0.158123667959926,-2.84706525328306,0.00441243168286604,0.0608513620634217,"Phyh"
"ENSMUSG00000026874",7856.89617055351,0.611115869664007,0.214653195710241,2.84699171443479,0.00441345110595622,0.0608513620634217,"Hc"
"ENSMUSG00000038253",3510.52197561261,-0.384741964500437,0.13514977256065,-2.84678218254329,0.00441635688627376,0.0608513620634217,"Hoxa5"
"ENSMUSG00000027165",663.864009346253,-0.458364706622742,0.161187616160315,-2.84367197394904,0.00445969350686972,0.0610670744588502,"B230118H07Rik"
"ENSMUSG00000029826",1693.07608105084,0.411759820370965,0.144743834133649,2.84474860594592,0.00444464865552943,0.0610670744588502,"Zc3hav1"
"ENSMUSG00000087412",91.2764237876931,-0.753598803227544,0.264915014610004,-2.8446813569135,0.00444558704482993,0.0610670744588502,"Gm15501"
"ENSMUSG00000018849",3764.29377890448,0.557284483395399,0.195933211257024,2.84425738658648,0.00445150723852073,0.0610670744588502,"Wwc1"
"ENSMUSG00000021277",697.74797365003,0.632590620358411,0.222477546890087,2.84339084640725,0.00446362957261289,0.0610670744588502,"Traf3"
"ENSMUSG00000022390",4786.13625732369,0.523533739130611,0.184027900218416,2.84486068965221,0.00444308504454692,0.0610670744588502,"Zc3h7b"
"ENSMUSG00000075229",527.302724034119,-0.468223957467666,0.16466437591017,-2.84350488610298,0.00446203252391338,0.0610670744588502,"Ccdc58"
"ENSMUSG00000015127",477.389414200959,0.477038771185347,0.167781649894118,2.84321182612277,0.00446613767521767,0.0610670744588502,"Unkl"
"ENSMUSG00000029066",1312.96402562044,-0.431633647536924,0.151859556471742,-2.84232127082,0.00447863348362502,0.0611211791721408,"Mrpl20"
"ENSMUSG00000020593",440.958693890631,0.508481726869119,0.178894122522069,2.84236127884185,0.00447807143298887,0.0611211791721408,"Lpin1"
"ENSMUSG00000008843",73.9821698028393,1.00309870509371,0.353016918507192,2.84150320425302,0.00449014007429296,0.0612198526700743,"Cldn13"
"ENSMUSG00000028059",4908.01211122418,0.436374435601511,0.153616149552739,2.84068072837419,0.00450173568015926,0.0612953217607369,"Arhgef2"
"ENSMUSG00000030498",288.91358270393,-0.649897478766681,0.228796581002958,-2.84050345471849,0.00450423850882196,0.0612953217607369,"Gas2"
"ENSMUSG00000032067",1161.30907387921,-0.513067255126098,0.18065871874739,-2.8399805925974,0.00451162785420733,0.0613375729922432,"Pts"
"ENSMUSG00000034211",1734.93906433798,-0.385353348029796,0.135723994024333,-2.83924261734229,0.0045220759743176,0.0614212899889287,"Mrps17"
"ENSMUSG00000026944",804.357271388472,0.663331012360966,0.233789212324959,2.83730376506406,0.00454963041933938,0.0615017901385953,"Abca2"
"ENSMUSG00000031217",5969.13841196516,0.441583039572059,0.155682281836605,2.83643735409478,0.00456199271216175,0.0615017901385953,"Efnb1"
"ENSMUSG00000095597",126.312030778408,-0.909241319781258,0.320560509895813,-2.83641088566017,0.00456237085269546,0.0615017901385953,"Gm6472"
"ENSMUSG00000050608",4865.00413043266,-0.490737438407545,0.172960023396361,-2.83728822863856,0.00454985183172004,0.0615017901385953,"Minos1"
"ENSMUSG00000030245",1644.62182909658,-0.418925547523788,0.147630981784496,-2.83765333306064,0.00454465124281068,0.0615017901385953,"Golt1b"
"ENSMUSG00000025508",14782.3732798621,-0.351623275020085,0.123937717298357,-2.83709658919744,0.00455258372252287,0.0615017901385953,"Rplp2"
"ENSMUSG00000002580",1378.58979391942,-0.579522160990652,0.20416847820644,-2.83845070542517,0.00453331209689188,0.0615017901385953,"Mien1"
"ENSMUSG00000033157",506.345747350379,-0.442117137490599,0.155840080575333,-2.83699248523476,0.00455406838556439,0.0615017901385953,"Abhd10"
"ENSMUSG00000061414",857.480345600833,0.520554319467061,0.183584348909251,2.83550489221922,0.00457533143188859,0.0616008061907333,"Cracr2a"
"ENSMUSG00000057969",2500.19113025747,0.544478243066538,0.192035755841395,2.83529617013734,0.00457832200244064,0.0616008061907333,"Sema3b"
"ENSMUSG00000020340",691.129044892527,0.588752725177075,0.207700343027256,2.83462567560523,0.00458794083219205,0.0616722638062549,"Cyfip2"
"ENSMUSG00000021520",4290.99229032226,-0.390723007201767,0.137885043812953,-2.8336866450273,0.0046014428126901,0.0617957366852453,"Uqcrb"
"ENSMUSG00000015854",243.203531580005,1.28314332110315,0.452944893117217,2.83289058029204,0.00461291731243573,0.0618917752997469,"Cd5l"
"ENSMUSG00000070427",129.543339953805,1.36022554751495,0.480282253575626,2.83213784683545,0.00462379106232831,0.0619216022902638,"Il18bp"
"ENSMUSG00000063696",212.481413511139,-0.54736834530583,0.19325157029954,-2.83241344149188,0.00461980721842766,0.0619216022902638,"Gm8730"
"ENSMUSG00000017132",1895.46501379419,0.373587672444205,0.132026153143083,2.82964900173475,0.00465990958166062,0.0623469771692088,"Cyth1"
"ENSMUSG00000036315",826.363712053867,-0.444215557150577,0.157060861100157,-2.82830206099087,0.00467956295672334,0.0625514689901506,"Znrd1"
"ENSMUSG00000022516",2186.6400302616,-0.400801179464689,0.141755936335072,-2.82740313969854,0.00469272094698678,0.0626688368256182,"Nudt16l1"
"ENSMUSG00000023952",3931.54851568943,0.437845748680794,0.154943414491037,2.82584290606376,0.00471563845944585,0.0629161977496988,"Gtpbp2"
"ENSMUSG00000022422",139.478122359349,-0.800781624719143,0.283450861719152,-2.82511621189768,0.00472634705928067,0.0630003580080652,"Dscc1"
"ENSMUSG00000039680",1572.27931108644,-0.456971753481011,0.161816845165176,-2.82400607312887,0.00474274861982143,0.0631601760384778,"Mrps6"
"ENSMUSG00000068740",394.345213644922,0.91067079367489,0.322664292499173,2.82234760661415,0.00476734733909856,0.0634259965099494,"Celsr2"
"ENSMUSG00000039126",116.184301195695,0.855460154327073,0.303132831571141,2.82206368044403,0.00477157014817096,0.0634259965099494,"Prune2"
"ENSMUSG00000020709",268.620740496321,0.616504030629426,0.21848196329787,2.82176167461892,0.00477606556951479,0.063426859641163,"Adap2"
"ENSMUSG00000056899",111.195664566958,-0.792890000688059,0.281113281893087,-2.82053553410404,0.004794356330748,0.0636107555430846,"Immp2l"
"ENSMUSG00000021613",344.098688576365,-0.768214297780584,0.272489603169538,-2.81924260171723,0.00481371209055432,0.063800450430524,"Hapln1"
"ENSMUSG00000095990",181.067421913529,-0.853950769809985,0.302960281086858,-2.81868886161074,0.00482202342594488,0.063800450430524,"Zfp97"
"ENSMUSG00000023991",2883.50095615038,0.670230058749447,0.237759425746242,2.81894211615726,0.00481822060410191,0.063800450430524,"Foxp4"
"ENSMUSG00000031197",2757.82800440383,-0.617406119804109,0.219113872962511,-2.81774089178619,0.00483628208011829,0.0639300223997908,"Vbp1"
"ENSMUSG00000041329",621.765758278244,0.615577691809141,0.218523749569403,2.81698301910948,0.00484770886348802,0.0640219558023012,"Atp1b2"
"ENSMUSG00000006390",5069.62837698122,0.442570068456536,0.157186359715168,2.8155755324985,0.00486899499136528,0.0641846522066163,"Elovl1"
"ENSMUSG00000041789",368.143431093352,0.626302238013273,0.222432187564899,2.81569967399856,0.00486711414261107,0.0641846522066163,"2700046A07Rik"
"ENSMUSG00000010095",4036.37018721563,0.381461511226349,0.13550067308371,2.81520012074545,0.00487468679859414,0.0642005668893042,"Slc3a2"
"ENSMUSG00000021290",1422.33893550609,-0.494069590910198,0.175521211889306,-2.8148711235072,0.00487967984016844,0.0642072578969222,"2010107E04Rik"
"ENSMUSG00000029163",7450.20729721552,0.598168848386272,0.212624863269482,2.81325917951632,0.0049042105117365,0.0644707784077316,"Emilin1"
"ENSMUSG00000021375",2534.57783453624,0.639493191965919,0.227372115762532,2.81254009455499,0.00491518953118822,0.0645558287417344,"Kif13a"
"ENSMUSG00000046351",909.309848485744,-0.632741699510189,0.225214036973307,-2.80951271072497,0.00496165598681751,0.0651063859828409,"Zfp322a"
"ENSMUSG00000008683",14682.9570083373,-0.423511386938434,0.15078188010713,-2.80876844510449,0.00497314017789911,0.0651973212333367,"Rps15a"
"ENSMUSG00000048756",2412.66830511037,0.614983610120069,0.219065786227251,2.80730104281144,0.00499585297858417,0.0653939023397951,"Foxo3"
"ENSMUSG00000052681",14984.9380787799,-0.563746535758147,0.200827776092676,-2.80711436797465,0.00499874909122572,0.0653939023397951,"Rap1b"
"ENSMUSG00000103088",361.019402310911,0.74081399055628,0.26392459482091,2.80691532768657,0.00500183871626681,0.0653939023397951,"Pcdhgb6"
"ENSMUSG00000053199",746.905189978867,0.554033475146325,0.197485835822401,2.80543398385577,0.00502488734150658,0.0656352985228177,"Arhgap20"
"ENSMUSG00000017188",2947.31087063625,-0.472673008838387,0.168508214350701,-2.80504431584953,0.00503096622143934,0.065654797106769,"Coa3"
"ENSMUSG00000001119",21808.0072263874,0.459357680542894,0.163783104924348,2.80467073056817,0.00503680045049772,0.0656710703545768,"Col6a1"
"ENSMUSG00000102869",1366.9447632103,0.555696782261219,0.198224038346789,2.80337736480294,0.00505704603894808,0.0658750419413837,"2900097C17Rik"
"ENSMUSG00000042379",515.790950293394,0.806554318830085,0.287759048383403,2.80288082463858,0.00506483811036861,0.0659165658073064,"Esm1"
"ENSMUSG00000028962",2882.52904862516,0.483399936646353,0.172493418428047,2.80242539716376,0.00507199455257956,0.065949749332179,"Slc4a2"
"ENSMUSG00000037098",1360.21317259487,0.58542102164059,0.208971152119658,2.80144419793108,0.00508744387502436,0.0660906048229117,"Rab11fip3"
"ENSMUSG00000044948",1239.94930147598,0.472320960280873,0.168723703052384,2.79937526106946,0.00512015949706516,0.0664553067633588,"Cfap43"
"ENSMUSG00000028955",7185.22402602322,-0.45766658535124,0.163547207383607,-2.79837603266294,0.00513602805837964,0.0666008855831186,"Vamp3"
"ENSMUSG00000068263",253.045355027206,0.693813191776429,0.247996748401945,2.79767051885663,0.00514725894822412,0.0666861168350919,"Efcc1"
"ENSMUSG00000040296",995.261451093345,0.452267756638834,0.161684780239787,2.79721910725361,0.00515445648989308,0.0667189865364461,"Ddx58"
"ENSMUSG00000029059",669.12115414939,-0.58486114234623,0.209131843663565,-2.79661448061018,0.00516411122157026,0.0667835738464316,"Fam213b"
"ENSMUSG00000018678",908.142093088784,0.515842325015973,0.184551451804844,2.79511388272066,0.00518814354963066,0.0670338114228452,"Sp2"
